timestamps,eeg_1,eeg_2,eeg_3,eeg_4,ppg_1,ppg_2,ppg_3
1553360319.1955085,848.168518066,813.919433594,815.934082031,846.556762695,,,
1553360319.1994073,807.875488281,809.084228516,815.128234863,803.040283203,,,
1553360319.2014344,,,,,,,
1553360319.2016840,,,,,,,
1553360319.2033064,826.813171387,806.666687012,822.783874512,829.230773926,,,
1553360319.2072053,877.985351562,809.084228516,819.157531738,880.0,,,
1553360319.2086267,,,,,,,
1553360319.2103989,,,,,2388571.5,167561024.0,159825568.0
1553360319.2111042,875.567749023,805.457885742,803.846130371,871.135559082,,,
1553360319.2150030,834.871765137,805.054931641,801.428588867,810.293029785,,,
1553360319.2189021,832.857116699,806.666687012,807.875488281,804.652038574,,,
1553360319.2210679,,,,,,,
1553360319.2213175,,,,,,,
1553360319.2228010,870.73260498,809.084228516,809.890136719,862.67401123,,,
1553360319.2259979,,,,,2382930.5,167559408.0,159811872.0
1553360319.2266998,879.597045898,807.069580078,808.681335449,865.897460938,,,
1553360319.2305987,836.886474609,809.890136719,809.487182617,809.890136719,,,
1553360319.2344978,813.113525391,814.725280762,815.53112793,799.816833496,,,
1553360319.2383966,855.421264648,812.710632324,811.098876953,853.406616211,,,
1553360319.2407014,,,,,,,
1553360319.2409508,,,,,,,
1553360319.2415972,,,,,2386153.75,167571504.0,159802192.0
1553360319.2422955,881.20880127,806.26373291,801.025634766,884.835144043,,,
1553360319.2437959,,,,,,,
1553360319.2461944,854.212463379,804.249084473,805.457885742,835.67767334,,,
1553360319.2500935,828.827819824,809.890136719,809.487182617,800.219787598,,,
1553360319.2539923,850.989013672,811.501831055,809.487182617,842.930419922,,,
1553360319.2571964,,,,,2390183.25,167519120.0,159826368.0
1553360319.2578912,889.670349121,808.681335449,812.307678223,880.805847168,,,
1553360319.2603347,,,,,,,
1553360319.2605844,,,,,,,
1553360319.2617900,871.135559082,803.040283203,808.278381348,848.974365234,,,
1553360319.2656891,830.439575195,805.457885742,805.054931641,800.622680664,,,
1553360319.2695880,840.512817383,805.054931641,804.652038574,828.021972656,,,
1553360319.2727957,,,,,2386959.75,167556992.0,159797360.0
1553360319.2734869,882.820495605,801.831481934,806.666687012,875.970703125,,,
1553360319.2742767,,,,,,,
1553360319.2742767,,,,,,,
1553360319.2745016,,,,,,,
1553360319.2745309,,,,,,,
1553360319.2745564,,,,,,,
1553360319.2746663,,,,,,,
1553360319.2747245,,,,,,,
1553360319.2747653,,,,,,,
1553360319.2747967,,,,,,,
1553360319.2748282,,,,,,,
1553360319.2749434,,,,,,,
1553360319.2749774,,,,,,,
1553360319.2750025,,,,,,,
1553360319.2750316,,,,,,,
1553360319.2751179,,,,,,,
1553360319.2751620,,,,,,,
1553360319.2751801,,,,,,,
1553360319.2753334,,,,,,,
1553360319.2773857,886.043945312,810.695983887,815.53112793,860.256408691,,,
1553360319.2789648,,,,,,,
1553360319.2799683,,,,,,,
1553360319.2802176,,,,,,,
1553360319.2812848,844.542114258,810.695983887,817.948730469,812.710632324,,,
1553360319.2851837,840.915771484,803.846130371,818.351623535,817.948730469,,,
1553360319.2883949,,,,,2387765.5,167526368.0,159847328.0
1553360319.2890825,885.238098145,804.249084473,819.963378906,874.761901855,,,
1553360319.2929814,902.967041016,808.681335449,822.380981445,874.761901855,,,
1553360319.2968805,864.285705566,810.695983887,817.142883301,811.098876953,,,
1553360319.2996018,,,,,,,
1553360319.2998512,,,,,,,
1553360319.3007793,836.080566406,809.487182617,807.069580078,802.637390137,,,
1553360319.3039942,,,,,2394212.5,167528784.0,159815088.0
1553360319.3046782,862.271057129,807.875488281,813.516479492,853.003662109,,,
1553360319.3085771,898.937744141,811.501831055,823.186828613,868.717956543,,,
1553360319.3124762,868.717956543,809.890136719,815.934082031,828.827819824,,,
1553360319.3141336,,,,,,,
1553360319.3163750,817.948730469,802.234436035,808.278381348,793.772888184,,,
1553360319.3192353,,,,,,,
1553360319.3194847,,,,,,,
1553360319.3195934,,,,,2391794.75,167534432.0,159787696.0
1553360319.3202739,837.692321777,801.831481934,807.47253418,826.41027832,,,
1553360319.3241727,877.985351562,800.622680664,807.875488281,863.8828125,,,
1553360319.3280718,863.479858398,800.219787598,812.307678223,838.095214844,,,
1553360319.3319707,826.007324219,801.831481934,815.128234863,799.41394043,,,
1553360319.3351927,,,,,2387765.5,167528784.0,159771568.0
1553360319.3358696,835.274719238,804.652038574,818.754577637,822.783874512,,,
1553360319.3388689,,,,,,,
1553360319.3391180,,,,,,,
1553360319.3397684,880.805847168,806.26373291,816.336975098,875.164855957,,,
1553360319.3436675,885.238098145,804.249084473,806.26373291,861.868103027,,,
1553360319.3475664,842.52746582,804.652038574,807.069580078,805.860778809,,,
1553360319.3493025,,,,,,,
1553360319.3507919,,,,,2391794.75,167565856.0,159835232.0
1553360319.3514652,823.992675781,803.443237305,813.919433594,803.443237305,,,
1553360319.3553641,857.032958984,805.457885742,815.934082031,858.241760254,,,
1553360319.3585024,,,,,,,
1553360319.3587515,,,,,,,
1553360319.3592632,873.956054688,805.457885742,810.695983887,875.567749023,,,
1553360319.3631620,836.080566406,803.443237305,805.054931641,821.575073242,,,
1553360319.3663909,,,,,2390183.25,167592448.0,159800592.0
1553360319.3670609,799.010986328,801.831481934,800.219787598,792.564086914,,,
1553360319.3709598,829.230773926,805.054931641,799.010986328,842.52746582,,,
1553360319.3748589,860.256408691,808.681335449,799.010986328,880.0,,,
1553360319.3757498,,,,,,,
1553360319.3757498,,,,,,,
1553360319.3759747,,,,,,,
1553360319.3760042,,,,,,,
1553360319.3760297,,,,,,,
1553360319.3761394,,,,,,,
1553360319.3761976,,,,,,,
1553360319.3762386,,,,,,,
1553360319.3762698,,,,,,,
1553360319.3763013,,,,,,,
1553360319.3764162,,,,,,,
1553360319.3764503,,,,,,,
1553360319.3764753,,,,,,,
1553360319.3765047,,,,,,,
1553360319.3765907,,,,,,,
1553360319.3766346,,,,,,,
1553360319.3766530,,,,,,,
1553360319.3768060,,,,,,,
1553360319.3781357,,,,,,,
1553360319.3783851,,,,,,,
1553360319.3787577,833.260070801,806.26373291,799.41394043,842.124511719,,,
1553360319.3819902,,,,,2391794.75,167597296.0,159791728.0
1553360319.3826566,799.010986328,799.41394043,803.443237305,804.249084473,,,
1553360319.3844714,,,,,,,
1553360319.3865554,815.934082031,800.219787598,807.069580078,836.886474609,,,
1553360319.3904545,854.615356445,801.428588867,807.47253418,884.835144043,,,
1553360319.3943534,846.153869629,802.234436035,813.919433594,858.241760254,,,
1553360319.3975894,,,,,2388571.5,167547328.0,159886816.0
1553360319.3977692,,,,,,,
1553360319.3980184,,,,,,,
1553360319.3982522,807.47253418,806.666687012,809.890136719,801.025634766,,,
1553360319.4021511,808.681335449,802.637390137,799.41394043,815.53112793,,,
1553360319.4060502,852.197814941,801.428588867,808.681335449,870.329650879,,,
1553360319.4099491,865.091552734,807.069580078,815.934082031,864.688659668,,,
1553360319.4131887,,,,,2394212.5,167589232.0,159877136.0
1553360319.4138479,826.41027832,807.47253418,819.157531738,804.652038574,,,
1553360319.4174027,,,,,,,
1553360319.4176519,,,,,,,
1553360319.4177468,802.637390137,806.666687012,818.351623535,805.054931641,,,
1553360319.4196403,,,,,,,
1553360319.4216459,829.633728027,802.234436035,810.695983887,866.703308105,,,
1553360319.4255447,856.227111816,800.622680664,807.875488281,881.20880127,,,
1553360319.4287879,,,,,2387765.5,167573920.0,159774000.0
1553360319.4294436,826.007324219,803.846130371,814.32232666,825.201477051,,,
1553360319.4333425,797.802185059,804.652038574,812.307678223,794.981689453,,,
1553360319.4370363,,,,,,,
1553360319.4372416,825.201477051,804.249084473,803.040283203,834.065917969,,,
1553360319.4372852,,,,,,,
1553360319.4411404,859.85345459,809.084228516,808.278381348,869.926757812,,,
1553360319.4443872,,,,,2395824.25,167682704.0,159903744.0
1553360319.4450393,844.542114258,811.501831055,815.128234863,838.095214844,,,
1553360319.4489381,803.443237305,810.293029785,812.307678223,802.234436035,,,
1553360319.4528372,811.904785156,806.26373291,808.681335449,829.633728027,,,
1553360319.4548092,,,,,,,
1553360319.4566698,,,,,,,
1553360319.4567361,860.256408691,804.249084473,807.875488281,871.94140625,,,
1553360319.4569187,,,,,,,
1553360319.4599864,,,,,2389377.25,167631936.0,159874720.0
1553360319.4606349,860.659362793,806.26373291,809.890136719,852.600708008,,,
1553360319.4645338,813.113525391,807.875488281,807.875488281,789.743591309,,,
1553360319.4684329,805.457885742,801.025634766,805.054931641,799.816833496,,,
1553360319.4723318,850.989013672,797.399291992,806.26373291,860.256408691,,,
1553360319.4755857,,,,,2390183.25,167692384.0,159829600.0
1553360319.4762306,861.868103027,801.831481934,801.025634766,852.600708008,,,
1553360319.4763033,,,,,,,
1553360319.4765522,,,,,,,
1553360319.4772232,,,,,,,
1553360319.4772232,,,,,,,
1553360319.4774480,,,,,,,
1553360319.4774776,,,,,,,
1553360319.4775033,,,,,,,
1553360319.4776127,,,,,,,
1553360319.4776707,,,,,,,
1553360319.4777117,,,,,,,
1553360319.4777429,,,,,,,
1553360319.4777746,,,,,,,
1553360319.4778893,,,,,,,
1553360319.4779234,,,,,,,
1553360319.4779484,,,,,,,
1553360319.4779775,,,,,,,
1553360319.4780636,,,,,,,
1553360319.4781075,,,,,,,
1553360319.4781256,,,,,,,
1553360319.4782784,,,,,,,
1553360319.4801295,814.725280762,802.637390137,798.608032227,803.846130371,,,
1553360319.4840286,792.564086914,801.025634766,801.831481934,799.010986328,,,
1553360319.4879274,829.633728027,799.010986328,807.069580078,845.750915527,,,
1553360319.4899781,,,,,,,
1553360319.4911849,,,,,2392600.75,167723808.0,159927920.0
1553360319.4918263,854.212463379,797.399291992,811.501831055,864.285705566,,,
1553360319.4957252,822.380981445,800.219787598,809.890136719,813.919433594,,,
1553360319.4959366,,,,,,,
1553360319.4961855,,,,,,,
1553360319.4996243,793.369934082,797.399291992,806.26373291,787.32598877,,,
1553360319.5035231,813.516479492,797.399291992,805.457885742,830.439575195,,,
1553360319.5067840,,,,,2394212.5,167677072.0,159914208.0
1553360319.5074220,844.542114258,798.20513916,809.084228516,867.912109375,,,
1553360319.5113208,834.46887207,799.41394043,813.919433594,836.886474609,,,
1553360319.5152199,801.831481934,804.249084473,812.710632324,787.728942871,,,
1553360319.5155702,,,,,,,
1553360319.5158191,,,,,,,
1553360319.5191188,819.157531738,801.831481934,808.278381348,809.890136719,,,
1553360319.5223832,,,,,2398241.75,167640000.0,159910992.0
1553360319.5230176,861.868103027,793.772888184,807.875488281,856.227111816,,,
1553360319.5251470,,,,,,,
1553360319.5269165,861.465209961,798.608032227,811.098876953,840.915771484,,,
1553360319.5308156,827.619018555,805.457885742,809.890136719,796.190490723,,,
1553360319.5347145,818.351623535,804.652038574,807.875488281,801.831481934,,,
1553360319.5352037,,,,,,,
1553360319.5354526,,,,,,,
1553360319.5379825,,,,,2395824.25,167701248.0,159894864.0
1553360319.5386133,853.003662109,805.457885742,806.26373291,859.85345459,,,
1553360319.5425122,865.897460938,802.637390137,802.234436035,862.67401123,,,
1553360319.5464113,832.051269531,802.234436035,806.26373291,800.622680664,,,
1553360319.5503101,808.681335449,802.637390137,803.443237305,783.296691895,,,
1553360319.5535817,,,,,2393406.5,167736704.0,159903744.0
1553360319.5542090,845.347961426,806.666687012,804.249084473,834.871765137,,,
1553360319.5548372,,,,,,,
1553360319.5550859,,,,,,,
1553360319.5581079,873.956054688,809.487182617,810.695983887,865.494506836,,,
1553360319.5603158,,,,,,,
1553360319.5620070,835.67767334,800.622680664,808.681335449,823.58972168,,,
1553360319.5659058,801.428588867,799.816833496,807.47253418,796.190490723,,,
1553360319.5691810,,,,,2395018.25,167732672.0,159882784.0
1553360319.5698047,821.172180176,803.443237305,803.040283203,843.333312988,,,
1553360319.5737035,854.212463379,800.219787598,799.816833496,882.417602539,,,
1553360319.5744708,,,,,,,
1553360319.5747194,,,,,,,
1553360319.5776026,839.304016113,799.010986328,801.428588867,838.095214844,,,
1553360319.5786965,,,,,,,
1553360319.5786965,,,,,,,
1553360319.5789211,,,,,,,
1553360319.5789509,,,,,,,
1553360319.5789766,,,,,,,
1553360319.5790861,,,,,,,
1553360319.5791440,,,,,,,
1553360319.5791848,,,,,,,
1553360319.5792162,,,,,,,
1553360319.5792477,,,,,,,
1553360319.5793622,,,,,,,
1553360319.5793962,,,,,,,
1553360319.5794213,,,,,,,
1553360319.5794504,,,,,,,
1553360319.5795362,,,,,,,
1553360319.5795801,,,,,,,
1553360319.5795984,,,,,,,
1553360319.5797510,,,,,,,
1553360319.5815015,795.787536621,799.816833496,798.20513916,786.1171875,,,
1553360319.5847802,,,,,2395018.25,167829376.0,159927104.0
1553360319.5854003,802.637390137,801.831481934,802.234436035,811.501831055,,,
1553360319.5892992,846.959716797,808.278381348,807.069580078,864.285705566,,,
1553360319.5931983,837.692321777,806.666687012,808.681335449,848.974365234,,,
1553360319.5941043,,,,,,,
1553360319.5943527,,,,,,,
1553360319.5954847,,,,,,,
1553360319.5970972,792.564086914,804.652038574,813.919433594,798.608032227,,,
1553360319.6003795,,,,,2401465.25,167755232.0,159938384.0
1553360319.6009960,787.32598877,809.487182617,817.545776367,808.278381348,,,
1553360319.6048949,824.395629883,809.084228516,811.098876953,861.465209961,,,
1553360319.6087940,848.974365234,806.666687012,808.681335449,864.285705566,,,
1553360319.6126928,826.41027832,807.47253418,813.516479492,815.934082031,,,
1553360319.6137376,,,,,,,
1553360319.6139863,,,,,,,
1553360319.6159787,,,,,2399853.5,167783440.0,159906960.0
1553360319.6165917,803.040283203,808.681335449,811.904785156,805.457885742,,,
1553360319.6204906,836.483520508,810.293029785,814.725280762,855.018310547,,,
1553360319.6243896,873.15020752,811.098876953,811.904785156,884.835144043,,,
1553360319.6282885,854.212463379,804.652038574,805.054931641,844.139221191,,,
1553360319.6306539,,,,,,,
1553360319.6315780,,,,,2400659.25,167738320.0,159898096.0
1553360319.6321874,820.769226074,801.025634766,804.652038574,805.054931641,,,
1553360319.6333711,,,,,,,
1553360319.6336198,,,,,,,
1553360319.6360862,841.318664551,801.428588867,812.710632324,832.051269531,,,
1553360319.6399853,891.282043457,793.369934082,817.948730469,875.164855957,,,
1553360319.6438842,888.864440918,793.369934082,814.725280762,851.79486084,,,
1553360319.6471772,,,,,2399853.5,167732672.0,159873920.0
1553360319.6477830,853.003662109,804.249084473,807.47253418,805.457885742,,,
1553360319.6516819,858.241760254,803.040283203,803.846130371,820.769226074,,,
1553360319.6530046,,,,,,,
1553360319.6532531,,,,,,,
1553360319.6555810,894.908447266,802.637390137,807.069580078,871.538452148,,,
1553360319.6594799,900.549438477,803.040283203,805.860778809,875.164855957,,,
1553360319.6627762,,,,,2403882.75,167732672.0,159892448.0
1553360319.6633787,872.344299316,799.41394043,803.443237305,816.336975098,,,
1553360319.6658227,,,,,,,
1553360319.6672776,864.285705566,805.054931641,809.487182617,799.41394043,,,
1553360319.6711767,904.175842285,810.695983887,813.919433594,854.212463379,,,
1553360319.6726382,,,,,,,
1553360319.6728866,,,,,,,
1553360319.6750755,929.560424805,804.652038574,813.113525391,874.761901855,,,
1553360319.6783755,,,,,2396630.0,167594864.0,159877952.0
1553360319.6789744,896.520141602,801.025634766,811.501831055,826.813171387,,,
1553360319.6801698,,,,,,,
1553360319.6801698,,,,,,,
1553360319.6803944,,,,,,,
1553360319.6804245,,,,,,,
1553360319.6804500,,,,,,,
1553360319.6805592,,,,,,,
1553360319.6806171,,,,,,,
1553360319.6806581,,,,,,,
1553360319.6806893,,,,,,,
1553360319.6807208,,,,,,,
1553360319.6808352,,,,,,,
1553360319.6808693,,,,,,,
1553360319.6808941,,,,,,,
1553360319.6809232,,,,,,,
1553360319.6810091,,,,,,,
1553360319.6810529,,,,,,,
1553360319.6810710,,,,,,,
1553360319.6812234,,,,,,,
1553360319.6828732,874.761901855,810.293029785,813.113525391,804.249084473,,,
1553360319.6867723,906.996337891,813.919433594,809.487182617,853.809509277,,,
1553360319.6906712,936.41027832,812.307678223,807.069580078,890.879150391,,,
1553360319.6922717,,,,,,,
1553360319.6925201,,,,,,,
1553360319.6939747,,,,,2390183.25,167592448.0,159740960.0
1553360319.6945701,915.457885742,815.128234863,812.307678223,851.79486084,,,
1553360319.6984689,881.611694336,816.336975098,809.084228516,804.652038574,,,
1553360319.7009916,,,,,,,
1553360319.7023680,899.340637207,813.919433594,805.054931641,832.051269531,,,
1553360319.7062669,938.424926758,804.652038574,812.710632324,878.79119873,,,
1553360319.7095740,,,,,2395824.25,167590848.0,159807840.0
1553360319.7101657,931.978027344,804.249084473,814.725280762,853.003662109,,,
1553360319.7119052,,,,,,,
1553360319.7121534,,,,,,,
1553360319.7140646,897.32598877,809.890136719,815.53112793,799.41394043,,,
1553360319.7179637,898.534790039,808.278381348,813.113525391,817.545776367,,,
1553360319.7218626,931.575073242,803.443237305,813.113525391,874.358947754,,,
1553360319.7251732,,,,,2394212.5,167574720.0,159720000.0
1553360319.7257614,946.483520508,805.860778809,818.754577637,874.358947754,,,
1553360319.7296603,908.608032227,809.487182617,818.351623535,821.172180176,,,
1553360319.7315385,,,,,,,
1553360319.7317870,,,,,,,
1553360319.7335594,885.238098145,808.681335449,815.934082031,802.637390137,,,
